id,prospect_id,product_id,channel,content_type,subject,sent_at,was_opened,was_clicked,was_replied,reply_sentiment,was_converted,day_of_week,time_of_day,created_at
4d8a4125-8571-49a5-9331-0d0836be09bb,1593ffb3-660f-4db6-9476-077c0d670679,,email,nurture,More could part teacher together left,2026-02-18T10:19:52,True,False,False,,False,Wednesday,morning,2026-02-18T10:19:52
211a14ee-c2d5-464e-b9fb-8344fc9bb12d,2534cef9-bc79-4d76-b9b4-850015e700e2,,email,demo_invite,More trouble enjoy forget between entire unit international set,2026-02-18T10:26:23,False,False,False,,False,Wednesday,morning,2026-02-18T10:26:23
76c76a45-4dae-4655-a1b8-0abc79a3e2a7,ffd0373a-be28-42a6-988e-5eafc15294ba,,email,outreach,Yet word bit consider design ahead month game,2026-02-18T10:20:38,False,False,False,,False,Wednesday,morning,2026-02-18T10:20:38
d406ad8d-6584-439a-89a2-5f42b26c3bf9,2513183d-82cd-41be-ac22-47dde67ad660,,email,nurture,Box bank early worry man much every trouble,2026-02-18T10:30:00,False,False,False,,False,Wednesday,morning,2026-02-18T10:30:00
be1aa5dc-a712-40cc-ab71-1c5cbcffcf6d,92352b4d-927e-4bfb-a648-4dce4f4f28a6,,linkedin,demo_invite,Scene pay true whom,2026-02-18T10:15:34,False,False,False,,False,Wednesday,morning,2026-02-18T10:15:34
ba38d762-2c77-439b-9d53-c2dc49636fb0,ee050079-7693-453f-9a17-5fdcfc01cf93,322a4b10-8855-4a18-a5fc-7e16ba182b82,call,nurture,,2026-02-18T10:20:52,False,False,False,,False,Wednesday,morning,2026-02-18T10:20:52
3fab679c-6c74-484d-aa80-5eea83c15d77,e1ba9c5a-ca93-4415-867a-2c0a3f10a7cd,1a4ee44a-a144-47da-8784-d2810ad17c12,call,demo_invite,,2026-02-18T10:18:46,True,False,False,,False,Wednesday,morning,2026-02-18T10:18:46
02346c3e-b574-4365-b6c5-f1c78a0859da,8d7856d9-49ef-4f23-b870-ddc1cb28fbe7,340afe23-4121-4d18-87ab-a3395623d8ed,linkedin,outreach,Officer have challenge technology under one determine smile,2026-02-18T10:30:22,False,False,False,,False,Wednesday,morning,2026-02-18T10:30:22
f5cd70d8-99af-45b9-8791-ddc3246cec76,2910f0e4-c650-4295-a51a-daf5ed2a48a3,,email,outreach,Stop finish mean seem senior let see shoulder protect,2026-02-18T10:18:14,False,False,False,,False,Wednesday,morning,2026-02-18T10:18:14
c2a78709-1ceb-4599-a7e2-55f81ad5c8dc,679e3585-849f-4b73-81e4-3f72b71bb100,006795e2-4b6e-4023-af2d-2ac26a25a70d,email,follow_up,Pull after season business drop,2026-02-18T10:21:50,False,False,False,,False,Wednesday,morning,2026-02-18T10:21:50
43b9b9a9-ca78-4477-8121-13c0a50a9a25,4611654d-98d5-4bcf-9286-0ad443c89951,bc40415b-aaf0-4acd-97c3-67a937582d22,email,nurture,Eat tax call of,2026-02-18T10:17:54,False,False,False,,False,Wednesday,morning,2026-02-18T10:17:54
8f2a1b47-ca9e-4af4-9834-d824d6cd025c,e1bad1da-a66e-480b-8be7-2a2092bfeba9,,linkedin,outreach,Care term glass during interview off,2026-02-18T10:31:22,False,False,False,,False,Wednesday,morning,2026-02-18T10:31:22
4c724889-c245-4f3d-a2b3-f55f8a3e53fc,91b88e25-0b84-4917-8885-35294bfc59e9,7e81c6a1-8df5-48c7-8e4d-e7f9c04c58f6,call,follow_up,,2026-02-18T10:26:22,False,False,False,,False,Wednesday,morning,2026-02-18T10:26:22
ab05382e-13c9-4825-8bab-138a1bf1fe92,309be0e3-f98b-44f0-a556-bf762510e90b,,email,nurture,Response amount foreign these federal research deal attorney,2026-02-18T10:18:37,False,False,False,,False,Wednesday,morning,2026-02-18T10:18:37
8f6e175e-5d0f-42d9-8049-75609717ac99,ed3b37be-d2e7-4d8e-ab89-8112ab622ab6,,email,outreach,Many here I trip bad real meeting outside,2026-02-18T10:26:53,False,False,False,,False,Wednesday,morning,2026-02-18T10:26:53
3132b7f4-b002-4826-b7bc-ae8c90ebf708,ff30062d-5a83-4ff0-82ff-0e53bb6631f8,,linkedin,follow_up,Good sometimes art according free focus,2026-02-18T10:23:33,False,False,False,,False,Wednesday,morning,2026-02-18T10:23:33
92895da1-ab8e-4ab8-abcb-eddf7f66857a,199deb3c-7e08-40d4-8b85-af39e6bf3de1,322a4b10-8855-4a18-a5fc-7e16ba182b82,email,outreach,Happen western late east,2026-02-18T10:29:52,False,False,False,,False,Wednesday,morning,2026-02-18T10:29:52
c4178a65-b456-45cf-8adc-3eb9f2bbe386,4558fd52-e94b-40a6-af5d-c0bf1eac6b50,974e1eb3-06bc-46ae-af0b-d1ab164e22f9,linkedin,follow_up,Star dream maintain control get theory big,2026-02-18T10:26:35,True,False,False,,False,Wednesday,morning,2026-02-18T10:26:35
f628f74a-caf0-4036-a43d-f0a22c10a3b2,d094e8c8-738c-41c8-8925-ba49aba00986,340afe23-4121-4d18-87ab-a3395623d8ed,email,follow_up,Hotel quickly amount care meet drive,2026-02-18T10:25:05,False,False,False,,False,Wednesday,morning,2026-02-18T10:25:05
b856c1e0-c5fc-4602-b500-33996efe6254,27ec92b4-204b-44b3-96da-8c0405c65d9c,006795e2-4b6e-4023-af2d-2ac26a25a70d,linkedin,demo_invite,Lead talk name instead she,2026-02-18T10:31:46,True,False,False,,False,Wednesday,morning,2026-02-18T10:31:46
6a013744-539e-4098-b585-a7c37c3d220b,c9b3e59d-5eb0-4c7b-9278-ccfb6635b534,340afe23-4121-4d18-87ab-a3395623d8ed,call,follow_up,,2026-02-18T10:28:05,True,False,False,,False,Wednesday,morning,2026-02-18T10:28:05
75342500-9fd8-4ef8-822e-872a650d50e5,68f5b490-bc2a-4231-b2f3-fd46bbcbb556,322a4b10-8855-4a18-a5fc-7e16ba182b82,linkedin,follow_up,Gas economic computer bank,2026-02-18T10:29:10,True,False,False,,False,Wednesday,morning,2026-02-18T10:29:10
3d8f157c-b573-46bf-b6cc-a617a8e5e359,fb6b27e2-9821-4fe8-8e5f-49a7fbd12f28,7061005c-6aff-4e1a-8cfd-10839fe924b1,linkedin,follow_up,Attention relate include alone bit yourself,2026-02-18T10:23:53,False,False,False,,False,Wednesday,morning,2026-02-18T10:23:53
bb55c2a4-6377-4321-be6e-d15ae9a4bca5,de3a902b-120c-426c-b4e4-532f55c14e2a,5d378e94-0370-428e-8c72-74b9d3c47fbc,email,outreach,Play daughter movement stand try important enter,2026-02-18T10:30:56,False,False,False,,False,Wednesday,morning,2026-02-18T10:30:56
11ef360b-cfe7-4685-b52c-c60c87199189,d646ab0e-cb33-40d5-b5a3-c2d45f1e56c0,22d9f58f-f817-4d18-8adb-7874946b77b2,email,nurture,Also protect natural career woman,2026-02-18T10:27:55,False,False,False,,False,Wednesday,morning,2026-02-18T10:27:55
ce60dedb-7495-49a1-b25b-17a8a0ce0dfa,8c3b5029-622d-4ca5-941e-8d2b3476fea0,,linkedin,demo_invite,Central information instead value meeting bill,2026-02-18T10:15:27,True,True,False,,False,Wednesday,morning,2026-02-18T10:15:27
5a716b5b-5bc2-4bdc-b0a2-e93b7f2e2eea,cc8d387f-339f-4e59-b5f6-59de8dc411be,1a4ee44a-a144-47da-8784-d2810ad17c12,call,follow_up,,2026-02-18T10:24:01,False,False,False,,False,Wednesday,morning,2026-02-18T10:24:01
e105b66b-6eb9-4366-ad0a-fd930a4a7273,9975bc00-963a-4d20-ad82-50eed8bdd72d,,email,follow_up,Break sense discover first deep again in something,2026-02-18T10:24:25,False,False,False,,False,Wednesday,morning,2026-02-18T10:24:25
5460024f-8e56-4428-b981-302fc9afdd42,d7a297e8-3ee2-4b2f-94b8-35c2090bb57b,,call,demo_invite,,2026-02-18T10:29:27,False,False,False,,False,Wednesday,morning,2026-02-18T10:29:27
94eaf75b-fe36-47b9-bcd3-a000f51e47b5,45b195fa-d089-4341-85fb-223d5d815bc3,435b608c-2d54-4d8e-aa90-6f9be8e0c3ce,linkedin,follow_up,Employee series true team phone reality about,2026-02-18T10:32:05,True,False,False,,False,Wednesday,morning,2026-02-18T10:32:05
3c49e0f6-97a1-4f67-884c-62b929c8f12c,3b7cf6d4-768f-48e5-bb3f-07f731b2bc1b,5d378e94-0370-428e-8c72-74b9d3c47fbc,call,outreach,,2026-02-18T10:21:06,False,False,False,,False,Wednesday,morning,2026-02-18T10:21:06
99aa81cf-121c-4354-bfa9-2647ac842472,157f240d-9543-44a5-9a4d-028c774d183a,2b36034e-bfd2-482f-bf40-2cf34dc09f2c,call,nurture,,2026-02-18T10:21:05,False,False,False,,False,Wednesday,morning,2026-02-18T10:21:05
493a9337-2e7f-4a97-9bce-a8f43186ad36,7a485a69-5318-4c28-bd0f-86b97f7e4550,e2d2df1e-eac8-48d5-ad2d-1ae01d00f63e,call,demo_invite,,2026-02-18T10:32:26,False,False,False,,False,Wednesday,morning,2026-02-18T10:32:26
9099e420-153b-49c5-ba97-88afeec4f241,33fcb6f3-a345-477e-bf21-304661e67f49,006795e2-4b6e-4023-af2d-2ac26a25a70d,linkedin,follow_up,Meeting she that senior go talk down story forget,2026-02-18T10:24:40,True,False,False,,False,Wednesday,morning,2026-02-18T10:24:40
b69f1604-2034-4798-a798-109d9c080436,67f7dd2d-7dfe-4fad-b12e-e8a43b196ee1,,linkedin,outreach,Suffer but entire cultural politics,2026-02-18T10:30:40,False,False,False,,False,Wednesday,morning,2026-02-18T10:30:40
122c4d2e-e473-4fce-bbdc-0013a3a6e31b,14ae1806-b895-4975-a8cc-3b22bcda1928,c4454f3c-058b-4582-a1c6-7de6ad3b72c2,email,follow_up,Whether world small serious stuff star simply she along,2026-02-18T10:29:41,True,True,False,,False,Wednesday,morning,2026-02-18T10:29:41
2c33e32e-634c-47df-8f48-93e9b46f748f,47dae823-70c9-4e5a-a33b-5ce3ebe0e9eb,5d378e94-0370-428e-8c72-74b9d3c47fbc,call,follow_up,,2026-02-18T10:25:35,False,False,False,,False,Wednesday,morning,2026-02-18T10:25:35
a5abee6b-4215-4cef-bbb4-7cc50a481d73,6e4fa6f6-a2d6-4a65-9c14-c070f2154620,4c4b1dfd-47ae-463c-838d-dcb58efd2a9a,call,nurture,,2026-02-18T10:22:17,False,False,False,,False,Wednesday,morning,2026-02-18T10:22:17
a6e8fb4e-d7ba-45f8-bfc7-4a498a220674,af1a7c8c-ba96-4618-b91e-a69da47b38bd,340afe23-4121-4d18-87ab-a3395623d8ed,email,follow_up,Top medical day like prepare grow mention run,2026-02-18T10:32:22,True,False,False,,False,Wednesday,morning,2026-02-18T10:32:22
cd115b4b-faf5-42c1-aa44-49467b9287c2,92107223-33a4-4365-804f-6b38ffe2e4da,22d9f58f-f817-4d18-8adb-7874946b77b2,call,outreach,,2026-02-18T10:22:30,True,False,True,neutral,False,Wednesday,morning,2026-02-18T10:22:30
62664fec-a12c-4765-9e5f-8a4ddf2e062a,f2a90ec0-e4a2-4cb3-a28b-66bbceedfaa6,974e1eb3-06bc-46ae-af0b-d1ab164e22f9,email,nurture,Set last stop behind response painting,2026-02-18T10:28:59,True,False,False,,False,Wednesday,morning,2026-02-18T10:28:59
adfb85dd-c37e-4137-8892-2badca0b353c,5c61a44c-fa9d-4af3-bdcc-5dd0c84fadc4,bc40415b-aaf0-4acd-97c3-67a937582d22,linkedin,follow_up,Cover stay them wide control campaign card,2026-02-18T10:19:01,False,False,False,,False,Wednesday,morning,2026-02-18T10:19:01
4ed30266-6ac0-4f16-99e1-fe1ff2812077,e983aec4-98ed-4d07-92a2-3b2884a2264f,bc40415b-aaf0-4acd-97c3-67a937582d22,email,follow_up,Wide under attack suggest television,2026-02-18T10:24:12,False,False,False,,False,Wednesday,morning,2026-02-18T10:24:12
3f4b88a8-d70b-44be-869b-251b41798d6e,6ca0c255-186c-4548-917f-88a9b5024387,9a1ab718-e83e-4a9d-b029-e46b6e5aa272,call,nurture,,2026-02-18T10:23:07,False,False,False,,False,Wednesday,morning,2026-02-18T10:23:07
8cbb3322-96a3-41f7-9630-a51583259566,579769d8-f2c4-4d4e-bc0d-063613e06cfd,d6544fc2-8b14-452c-814d-30e233d3a2ca,linkedin,outreach,Alone present late care environmental evidence after religious manager,2026-02-18T10:18:05,False,False,False,,False,Wednesday,morning,2026-02-18T10:18:05
a3115dbd-8df8-4745-a8ce-2af5408c650b,33502df7-dadd-4272-8cf7-c5d1f9c32a92,,linkedin,outreach,North city he sit style,2026-02-18T10:24:28,False,False,False,,False,Wednesday,morning,2026-02-18T10:24:28
59b00ee2-725f-4638-b2a6-823314d19ecb,338934d4-4d16-47c3-b64b-d83b3f3fbd87,e2d2df1e-eac8-48d5-ad2d-1ae01d00f63e,call,demo_invite,,2026-02-18T10:17:45,True,False,True,neutral,False,Wednesday,morning,2026-02-18T10:17:45
c043c89c-4cdb-44a5-8820-6d39f4e86133,e62b9b2e-7e46-4fab-813b-acfaa314a4aa,,linkedin,demo_invite,Lot pattern better plant certain seek name letter onto,2026-02-18T10:17:12,False,False,False,,False,Wednesday,morning,2026-02-18T10:17:12
2ccba754-f9b5-4a28-bfdb-fd2ad0ca2a81,d71382cd-d386-4ba6-819c-d4a60c4b428b,340afe23-4121-4d18-87ab-a3395623d8ed,call,nurture,,2026-02-18T10:31:23,False,False,False,,False,Wednesday,morning,2026-02-18T10:31:23
02e87952-7e46-4bae-86dd-a9483fc7f60b,1b617026-782f-4771-b9a3-5370cc345b33,,linkedin,follow_up,Work tend off daughter concern back many,2026-02-18T10:20:20,False,False,False,,False,Wednesday,morning,2026-02-18T10:20:20
74fa2b0d-d50e-4cf2-816c-e6f6d3b145f6,8db29fa5-bf60-46ce-b3f0-4068e234c0fe,974e1eb3-06bc-46ae-af0b-d1ab164e22f9,linkedin,follow_up,Control add strategy really pull,2026-02-18T10:25:22,True,True,True,neutral,False,Wednesday,morning,2026-02-18T10:25:22
3d231897-9117-4d4b-9d24-c293eaf62f9e,7f402f1a-9380-4c54-891e-2a7da8c409f5,2b36034e-bfd2-482f-bf40-2cf34dc09f2c,email,demo_invite,Between move perform along figure moment between,2026-02-18T10:21:04,True,True,False,,False,Wednesday,morning,2026-02-18T10:21:04
16b80a53-8de3-45b0-b5c8-bb36180f1794,f03cd787-c779-4c6b-9124-1cec6c9bf8c0,c4454f3c-058b-4582-a1c6-7de6ad3b72c2,email,demo_invite,Anyone activity national large present argue,2026-02-18T10:28:12,False,False,False,,False,Wednesday,morning,2026-02-18T10:28:12
a0c25290-8df8-40fd-a8bd-561a1db5de3b,55713ad3-33ef-45ae-b916-99cc8cce01b5,4c4b1dfd-47ae-463c-838d-dcb58efd2a9a,linkedin,follow_up,All friend society hospital,2026-02-18T10:20:21,True,False,False,,False,Wednesday,morning,2026-02-18T10:20:21
619d1355-de9d-4235-803e-35d204f13b64,1b699df0-41ab-4da5-942a-0a07183f5d5d,7061005c-6aff-4e1a-8cfd-10839fe924b1,email,nurture,Audience growth important myself all,2026-02-18T10:29:19,False,False,False,,False,Wednesday,morning,2026-02-18T10:29:19
0bec88ce-70f0-4145-a8c1-fb528fbdd5a4,460fba30-576e-4a74-b866-fede64268ca5,435b608c-2d54-4d8e-aa90-6f9be8e0c3ce,email,demo_invite,Little fine art manager carry western none activity,2026-02-18T10:26:45,False,False,False,,False,Wednesday,morning,2026-02-18T10:26:45
5ffb1a16-189e-4165-9b93-19bfffb4a747,44da26ff-fe60-43ef-8c05-144b57c411ac,c4454f3c-058b-4582-a1c6-7de6ad3b72c2,linkedin,nurture,Past become sell alone later civil,2026-02-18T10:30:55,False,False,False,,False,Wednesday,morning,2026-02-18T10:30:55
fcd531b0-1222-41ec-a485-cff9f68f8aa7,1c5d3513-0cb4-4773-88b0-41ea5a7dba09,322a4b10-8855-4a18-a5fc-7e16ba182b82,linkedin,outreach,Music herself among meeting this pretty,2026-02-18T10:18:54,True,False,False,,False,Wednesday,morning,2026-02-18T10:18:54
c4234b75-6b96-41b2-aa64-c8995e92434d,a99aa110-011b-44ce-aa3a-5357ad801782,e2d2df1e-eac8-48d5-ad2d-1ae01d00f63e,email,follow_up,Control agent statement first two,2026-02-18T10:32:06,False,False,False,,False,Wednesday,morning,2026-02-18T10:32:06
40a8c6fb-c7e3-46d1-9c7f-63a4028c10b0,89606418-2e8b-4853-aa32-6c23d13a18d8,bc40415b-aaf0-4acd-97c3-67a937582d22,linkedin,nurture,Society your book cold space who listen,2026-02-18T10:24:43,True,True,True,neutral,False,Wednesday,morning,2026-02-18T10:24:43
2bbcc23c-57d1-42c5-ac65-1dc73a75f1de,e7c324c3-8412-40f6-bfa4-5561d6ddfa3c,340afe23-4121-4d18-87ab-a3395623d8ed,email,outreach,Either each approach within stay service fall skill,2026-02-18T10:15:23,False,False,False,,False,Wednesday,morning,2026-02-18T10:15:23
2762106d-d26c-4916-a53b-dfcb86c4577a,0e030a34-e194-4c4d-ad0b-a8ca6b992035,455ff4e3-87ef-4dc4-b2ff-f8b3bcb238b7,linkedin,nurture,Guess behavior however century Congress,2026-02-18T10:19:40,True,False,False,,False,Wednesday,morning,2026-02-18T10:19:40
64937e25-a789-4639-a40f-e3487abc883a,5ab95d7b-4eca-4ef0-a4b2-2bbdb10f5960,c4454f3c-058b-4582-a1c6-7de6ad3b72c2,email,demo_invite,Center run view room,2026-02-18T10:24:23,False,False,False,,False,Wednesday,morning,2026-02-18T10:24:23
92d63f94-30c9-4eaf-b16c-6c811fd16b34,d71382cd-d386-4ba6-819c-d4a60c4b428b,2b36034e-bfd2-482f-bf40-2cf34dc09f2c,email,follow_up,Score land successful third heart against,2026-02-18T10:24:27,False,False,False,,False,Wednesday,morning,2026-02-18T10:24:27
83db0e33-65e1-4594-8bf9-428279a6d173,10ac14e5-9f02-4fa9-9b00-2761423876ed,d6544fc2-8b14-452c-814d-30e233d3a2ca,call,nurture,,2026-02-18T10:21:25,False,False,False,,False,Wednesday,morning,2026-02-18T10:21:25
3b632fa1-6a7c-4214-96f1-3bbd2a9d4c8f,4347ded2-e1a4-4655-b067-e1b0a8c5e3eb,322a4b10-8855-4a18-a5fc-7e16ba182b82,linkedin,outreach,Good behind type like bad letter stand result agency,2026-02-18T10:29:32,True,False,False,,False,Wednesday,morning,2026-02-18T10:29:32
0d69a446-6cbd-430d-be70-e2ed095052d7,a072ebf9-3153-452e-9ce2-a1fb714fdc19,4c4b1dfd-47ae-463c-838d-dcb58efd2a9a,email,follow_up,Way still grow music born already,2026-02-18T10:19:45,False,False,False,,False,Wednesday,morning,2026-02-18T10:19:45
a0dc100a-f4e9-4375-8727-0a1e5922da12,8b48d92f-6ca0-49ef-9121-033a3bb5f217,7e81c6a1-8df5-48c7-8e4d-e7f9c04c58f6,email,follow_up,Offer book western Mr two,2026-02-18T10:18:47,True,False,False,,False,Wednesday,morning,2026-02-18T10:18:47
ff7cbca7-e298-4b5e-985d-245c339ce8ad,17c8f31a-3c97-4d44-a679-51409a051439,c4454f3c-058b-4582-a1c6-7de6ad3b72c2,email,demo_invite,South music identify serious experience,2026-02-18T10:18:17,True,False,False,,False,Wednesday,morning,2026-02-18T10:18:17
4f75156e-edc9-4bf6-9965-4b9cdbdfd208,948fd373-4056-4b0b-a8e2-cd837bc0a779,322a4b10-8855-4a18-a5fc-7e16ba182b82,linkedin,demo_invite,Look into these wonder purpose camera,2026-02-18T10:29:18,True,True,False,,False,Wednesday,morning,2026-02-18T10:29:18
dda30393-d6e5-4c1f-a4c0-ed9007f8537f,8a565a90-2c21-4c12-9abd-d51f2f77e599,1a4ee44a-a144-47da-8784-d2810ad17c12,linkedin,nurture,Yourself traditional matter especially lay age see,2026-02-18T10:31:00,True,False,False,,False,Wednesday,morning,2026-02-18T10:31:00
cc945ec4-58dd-4bb6-bbb1-060272f285fa,65556b71-1cfa-4daa-90a7-1f5bc5f6924f,2b36034e-bfd2-482f-bf40-2cf34dc09f2c,email,follow_up,With with body allow factor suffer candidate join analysis,2026-02-18T10:30:08,False,False,False,,False,Wednesday,morning,2026-02-18T10:30:08
2a4fbe5f-cc5b-4dd8-9b56-a68782f1583e,4d8e4944-a150-4755-91af-33d8eeef0c97,455ff4e3-87ef-4dc4-b2ff-f8b3bcb238b7,call,follow_up,,2026-02-18T10:28:57,False,False,False,,False,Wednesday,morning,2026-02-18T10:28:57
515f3121-ca47-456b-bbdc-3020002ed6a8,fdceef18-8617-44a5-b99d-80aad518a4f5,455ff4e3-87ef-4dc4-b2ff-f8b3bcb238b7,email,outreach,Part room campaign culture for discover music,2026-02-18T10:22:03,False,False,False,,False,Wednesday,morning,2026-02-18T10:22:03
7e388731-5e9d-42fe-9c00-afeb81d57410,2bc51966-e6c3-497c-b832-3df49400ed85,4c4b1dfd-47ae-463c-838d-dcb58efd2a9a,email,follow_up,Establish war although citizen difference whole improve ever,2026-02-18T10:32:35,False,False,False,,False,Wednesday,morning,2026-02-18T10:32:35
1e562489-28f7-4b20-aff2-9d81b2cc6baf,d736551c-3011-4c8e-ba8d-df41f466506e,7061005c-6aff-4e1a-8cfd-10839fe924b1,email,nurture,Research act at coach sea,2026-02-18T10:21:34,False,False,False,,False,Wednesday,morning,2026-02-18T10:21:34
a450a5ce-c8ed-402c-add6-3f8814501b05,8c3b5029-622d-4ca5-941e-8d2b3476fea0,,email,follow_up,Term grow forget these seven,2026-02-18T10:31:57,True,False,False,,False,Wednesday,morning,2026-02-18T10:31:57
a9adcc9e-3d65-4a29-b887-ea5091190086,719d0599-a0ff-4f5c-a518-723950135b4a,006795e2-4b6e-4023-af2d-2ac26a25a70d,linkedin,demo_invite,Again nature heavy soldier,2026-02-18T10:15:15,False,False,False,,False,Wednesday,morning,2026-02-18T10:15:15
2ba87cf0-6ce8-4ce6-87bf-d7c46500adba,63864375-966c-4c7f-b056-04f7ac7f4ab8,435b608c-2d54-4d8e-aa90-6f9be8e0c3ce,call,nurture,,2026-02-18T10:28:56,False,False,False,,False,Wednesday,morning,2026-02-18T10:28:56
bcfb95fe-1871-42cf-8569-91da34bfc372,c979adb7-c536-4606-9fe5-93a7420a587e,006795e2-4b6e-4023-af2d-2ac26a25a70d,linkedin,outreach,Order partner about minute should nothing,2026-02-18T10:30:39,True,True,False,,False,Wednesday,morning,2026-02-18T10:30:39
774e8ca5-22d8-44fc-b175-191836770685,4176099b-48d0-41ba-b3f1-a294ac390998,340afe23-4121-4d18-87ab-a3395623d8ed,linkedin,nurture,Edge image able often task,2026-02-18T10:18:15,False,False,False,,False,Wednesday,morning,2026-02-18T10:18:15
89a98f04-97d9-44cc-8c27-8d82e6ed42a4,87e3b74e-0dc4-43e8-8a4f-c2d7c0dabaa7,,call,demo_invite,,2026-02-18T10:18:20,False,False,False,,False,Wednesday,morning,2026-02-18T10:18:20
92bd1356-8112-45f8-943f-99ae20133024,b0569390-c555-4814-9db6-443bfd3e0b39,,email,follow_up,Send physical star catch manager value score old mother,2026-02-18T10:28:18,False,False,False,,False,Wednesday,morning,2026-02-18T10:28:18
23876bf8-bbdf-4d29-a62b-e16869f553fd,6947ac8c-fb84-4a7f-98f8-ab57c13d8af6,455ff4e3-87ef-4dc4-b2ff-f8b3bcb238b7,linkedin,demo_invite,And across somebody front myself successful bank take travel,2026-02-18T10:30:52,True,False,False,,False,Wednesday,morning,2026-02-18T10:30:52
403d80a1-e507-4a61-ac3f-8c8ef8a8e571,3a0e840f-d538-4806-975f-597ae77fbe6e,5774d807-4eeb-4a60-bdcf-7b222e8eb58a,linkedin,outreach,Yourself home American age others subject operation everyone,2026-02-18T10:29:41,False,False,False,,False,Wednesday,morning,2026-02-18T10:29:41
64793807-94c3-41a2-8153-9956d80ed599,cd84c68a-7b1c-4fe5-9260-3abdc9748acf,,call,outreach,,2026-02-18T10:22:39,False,False,False,,False,Wednesday,morning,2026-02-18T10:22:39
4df865de-752e-44b8-84a6-e15df82a85af,fc126045-8557-4387-95d1-6f843806857c,7e81c6a1-8df5-48c7-8e4d-e7f9c04c58f6,email,demo_invite,Budget benefit strong well bar benefit think five,2026-02-18T10:23:41,False,False,False,,False,Wednesday,morning,2026-02-18T10:23:41
76764c9a-99e2-463d-904b-9b290f7e1406,c6f0d8e5-5162-4001-ba3d-2385376e1e5d,340afe23-4121-4d18-87ab-a3395623d8ed,email,outreach,Form center of source change adult,2026-02-18T10:27:47,False,False,False,,False,Wednesday,morning,2026-02-18T10:27:47
942082c5-1efc-490a-91b0-e50ecb7a046d,e0c8e2ae-d6c9-4cab-b174-449dcade4cf6,,call,follow_up,,2026-02-18T10:24:03,False,False,False,,False,Wednesday,morning,2026-02-18T10:24:03
538000a3-c050-41be-a218-dc646a82d797,cf82ec9b-7d00-41fb-abf3-c863986f8dc7,322a4b10-8855-4a18-a5fc-7e16ba182b82,linkedin,nurture,Guy food dream include,2026-02-18T10:15:35,False,False,False,,False,Wednesday,morning,2026-02-18T10:15:35
bb270a9c-cd8a-4b15-948b-e6e53417abe9,460fba30-576e-4a74-b866-fede64268ca5,,email,follow_up,Focus want parent economy old region tell it,2026-02-18T10:16:12,False,False,False,,False,Wednesday,morning,2026-02-18T10:16:12
6de452a4-6173-4e02-90ac-d9fde4d26285,41335df1-60ed-4023-9ecb-635f7cec4330,455ff4e3-87ef-4dc4-b2ff-f8b3bcb238b7,email,follow_up,Believe nearly environment popular,2026-02-18T10:20:14,False,False,False,,False,Wednesday,morning,2026-02-18T10:20:14
011c5e90-bd52-49d5-82f7-8943312def88,c6f0d8e5-5162-4001-ba3d-2385376e1e5d,,call,follow_up,,2026-02-18T10:15:43,True,False,False,,False,Wednesday,morning,2026-02-18T10:15:43
be0d79d2-f9c8-46da-be4f-23d6d248ddc7,2770d725-50eb-44dd-9f75-811c6d4b067f,322a4b10-8855-4a18-a5fc-7e16ba182b82,email,outreach,Travel read charge case development land two eye ability,2026-02-18T10:19:56,False,False,False,,False,Wednesday,morning,2026-02-18T10:19:56
90e42f81-aeb1-436a-bf40-3bea2dfb922b,8db29fa5-bf60-46ce-b3f0-4068e234c0fe,2b36034e-bfd2-482f-bf40-2cf34dc09f2c,email,demo_invite,Almost get thought market read,2026-02-18T10:28:31,False,False,False,,False,Wednesday,morning,2026-02-18T10:28:31
cf6ecf33-6d76-4c36-97dd-4802918b789e,138d07dc-4cfc-448a-bba9-ea3d6330fc20,,call,nurture,,2026-02-18T10:19:49,False,False,False,,False,Wednesday,morning,2026-02-18T10:19:49
75904e55-6a70-4a01-969c-1e7ee23d1512,900dca93-a0c1-41b9-92f9-0e612fed2de3,c4454f3c-058b-4582-a1c6-7de6ad3b72c2,email,outreach,Smile grow wife in civil us,2026-02-18T10:31:08,True,False,False,,False,Wednesday,morning,2026-02-18T10:31:08
067be7fa-59ea-42af-bacd-778229a01bc6,dbd4088c-efa2-429f-bdb0-299e1ec1af1a,340afe23-4121-4d18-87ab-a3395623d8ed,call,demo_invite,,2026-02-18T10:26:56,False,False,False,,False,Wednesday,morning,2026-02-18T10:26:56
d394adc2-4efb-41bd-8b6b-49cc584c8eab,a450299d-b594-4257-bfdb-991b527192d6,,linkedin,outreach,Across beautiful people yeah,2026-02-18T10:30:41,False,False,False,,False,Wednesday,morning,2026-02-18T10:30:41
97927e17-0748-4590-a72a-f92d60b943c2,87e3b74e-0dc4-43e8-8a4f-c2d7c0dabaa7,7e81c6a1-8df5-48c7-8e4d-e7f9c04c58f6,linkedin,outreach,Red blue break industry attorney computer place force north,2026-02-18T10:19:56,True,True,False,,False,Wednesday,morning,2026-02-18T10:19:56
0b4e0c5e-4f1a-490f-97f2-7d24219d7407,f42f38ef-ed06-4a7a-ad55-8f970a390fc3,2b36034e-bfd2-482f-bf40-2cf34dc09f2c,linkedin,demo_invite,Boy all let common area interview age,2026-02-18T10:24:58,False,False,False,,False,Wednesday,morning,2026-02-18T10:24:58
